epoch,split,loss,acc,lr,duration_s
49,eval,0.6931557970046998,0.488,0.01,0.0059986114501953125
50,train,0.6935049800872802,0.452,0.01,0.04437136650085449
50,eval,0.6931460404396057,0.496,0.01,0.0036287307739257812
51,train,0.693498640537262,0.476,0.01,0.046082496643066406
51,eval,0.6931949133872986,0.496,0.01,0.006255626678466797
52,train,0.6934091386795044,0.468,0.01,0.04799938201904297
52,eval,0.6931380162239075,0.504,0.01,0.004736900329589844
53,train,0.693391670703888,0.488,0.01,0.04283642768859863
53,eval,0.6932379474639893,0.496,0.01,0.006999969482421875
54,train,0.6933605613708496,0.48,0.01,0.04840850830078125
54,eval,0.693143726348877,0.584,0.01,0.006569623947143555
55,train,0.6931907892227173,0.498,0.01,0.04622149467468262
55,eval,0.6931650586128235,0.496,0.01,0.004181861877441406
56,train,0.6933872303962707,0.5,0.01,0.03633856773376465
56,eval,0.6932461819648743,0.496,0.01,0.003661632537841797
57,train,0.6934926042556763,0.5,0.01,0.04490923881530762
57,eval,0.6933427844047546,0.496,0.01,0.006997108459472656
58,train,0.693477735042572,0.478,0.01,0.04192018508911133
58,eval,0.6931361837387084,0.504,0.01,0.00616908073425293
59,train,0.6932396578788758,0.492,0.01,0.03999805450439453
59,eval,0.6931444892883301,0.568,0.01,0.00699615478515625
60,train,0.6933631672859192,0.486,0.01,0.047998666763305664
60,eval,0.6931718797683716,0.496,0.01,0.004223346710205078
61,train,0.6932156071662903,0.5,0.01,0.03743720054626465
61,eval,0.6931425590515137,0.504,0.01,0.0036771297454833984
62,train,0.6933818073272705,0.5,0.01,0.045998573303222656
62,eval,0.6931224842071533,0.504,0.01,0.004119396209716797
63,train,0.6933002629280091,0.5,0.01,0.04600381851196289
63,eval,0.6931183609962464,0.504,0.01,0.003999948501586914
64,train,0.6932786331176758,0.476,0.01,0.04132390022277832
64,eval,0.6931468563079834,0.52,0.01,0.004140138626098633
65,train,0.6935688095092774,0.502,0.01,0.04399824142456055
65,eval,0.6931186237335205,0.504,0.01,0.0061147212982177734
66,train,0.6932806315422058,0.5,0.01,0.048113107681274414
66,eval,0.6931391696929932,0.504,0.01,0.006173372268676758
67,train,0.6933046336174011,0.444,0.01,0.04800224304199219
67,eval,0.6931333203315735,0.504,0.01,0.004269123077392578
68,train,0.6932443222999572,0.502,0.01,0.04499626159667969
68,eval,0.6931788167953491,0.496,0.01,0.006719350814819336
69,train,0.6932046790122985,0.5,0.01,0.038298845291137695
69,eval,0.6931701664924621,0.496,0.01,0.0037059783935546875
70,train,0.6933288345336914,0.46,0.01,0.04395699501037598
70,eval,0.6931265201568604,0.504,0.01,0.004026651382446289
71,train,0.6935699129104614,0.468,0.01,0.043999433517456055
71,eval,0.6932629585266114,0.496,0.01,0.005995035171508789
72,train,0.6931976599693298,0.5,0.01,0.04645967483520508
72,eval,0.6932311182022095,0.496,0.01,0.006995201110839844
73,train,0.6937251210212707,0.476,0.01,0.03919219970703125
73,eval,0.6931155557632447,0.504,0.01,0.00290679931640625
74,train,0.6933786091804505,0.476,0.01,0.04500007629394531
74,eval,0.6931546812057495,0.496,0.01,0.005021572113037109
75,train,0.693354971408844,0.448,0.01,0.047997474670410156
75,eval,0.6931576519012451,0.496,0.01,0.006033420562744141
76,train,0.6933649001121521,0.5,0.01,0.04000139236450195
76,eval,0.6931877679824829,0.496,0.01,0.004996776580810547
77,train,0.6933503642082214,0.48,0.01,0.04515337944030762
77,eval,0.6931157083511352,0.504,0.01,0.006245851516723633
78,train,0.6933794283866882,0.5,0.01,0.044869422912597656
78,eval,0.6931214728355408,0.504,0.01,0.00628352165222168
79,train,0.6931535277366638,0.5,0.01,0.04140186309814453
79,eval,0.6931305317878723,0.504,0.01,0.0040013790130615234
80,train,0.6936768641471863,0.5,0.01,0.04294228553771973
80,eval,0.6931152129173279,0.504,0.01,0.004905223846435547
81,train,0.6931663312911988,0.496,0.01,0.04058074951171875
81,eval,0.6932190227508545,0.496,0.01,0.007996797561645508
82,train,0.693209282875061,0.5,0.01,0.04899954795837402
82,eval,0.6932186684608459,0.496,0.01,0.005002498626708984
83,train,0.6931890559196472,0.5,0.01,0.048003196716308594
83,eval,0.6931845560073853,0.496,0.01,0.007998943328857422
84,train,0.6932081027030945,0.5,0.01,0.04496598243713379
84,eval,0.6931765894889832,0.496,0.01,0.0064961910247802734
85,train,0.693632746219635,0.5,0.01,0.04399991035461426
85,eval,0.6932519669532776,0.496,0.01,0.006109714508056641
86,train,0.6933485798835755,0.484,0.01,0.048001766204833984
86,eval,0.6931187267303467,0.504,0.01,0.0074651241302490234
87,train,0.693267475605011,0.5,0.01,0.04569053649902344
87,eval,0.6931152033805847,0.504,0.01,0.005997657775878906
88,train,0.6932790303230285,0.5,0.01,0.04799938201904297
88,eval,0.6931282715797424,0.504,0.01,0.006041526794433594
89,train,0.6932195930480957,0.5,0.01,0.03798508644104004
89,eval,0.6931333799362183,0.504,0.01,0.0031387805938720703
90,train,0.693394474029541,0.476,0.01,0.04487180709838867
90,eval,0.6931830949783325,0.496,0.01,0.003998279571533203
91,train,0.6938168044090272,0.5,0.01,0.036017417907714844
91,eval,0.6932384338378906,0.496,0.01,0.004169940948486328
92,train,0.6931038312911987,0.496,0.01,0.04526972770690918
92,eval,0.6931282315254211,0.504,0.01,0.0037217140197753906
93,train,0.6932637453079223,0.5,0.01,0.039107322692871094
93,eval,0.6931152687072754,0.504,0.01,0.006103992462158203
94,train,0.6932469525337219,0.5,0.01,0.043999433517456055
94,eval,0.6931408667564392,0.504,0.01,0.00573277473449707
95,train,0.6932100558280945,0.5,0.01,0.046001434326171875
95,eval,0.6931321921348572,0.504,0.01,0.0069980621337890625
96,train,0.6933067255020141,0.468,0.01,0.045999765396118164
96,eval,0.6932005114555359,0.496,0.01,0.008046865463256836
97,train,0.6932806286811829,0.48,0.01,0.036119937896728516
97,eval,0.6931348972320557,0.504,0.01,0.004075765609741211
98,train,0.6932662444114686,0.5,0.01,0.05252981185913086
98,eval,0.6931282854080201,0.504,0.01,0.004997968673706055
99,train,0.6932006535530091,0.5,0.01,0.04199981689453125
99,eval,0.6931438455581665,0.504,0.01,0.007004976272583008
